0.70589,0.71877,0.71764,0.68444,0.71343,0.69961,0.75446,0.68567,0.71088,0.65988,0.73786,0.7144,0.74471,0.68181,0.66789,0.69397,0.7332,0.76199,0.74858,0.71283,0.73112,0.71243,0.66637,0.68488,0.71996,0.72917,0.67583,0.6772,0.73393,0.69552,0.68152,0.69876,0.7343,0.72573,0.69041,0.75954,0.72291,0.70417,0.58181,0.42345,0.37945,0.38925,0.51868,0.30361,0.30193,0.33278,0.34049,0.49963,0.30108,0.24106,0.30064,0.4225,0.33542,0.22733,0.34158,0.26094,0.32679,0.30862,0.17788,0.20206,0.12114,0.21622,0.31886,0.26231,0.22401,0.25868,0.26044,0.19393,0.19015,0.33475,0.099874,0.16729,0.14162,0.087887,0.09038,0.04234,0.065372,0.19004,0.22916,0.246,0.15433,0.14493,0.13063,0.03827,0.13729,0.28252,0.29766,0.3196,0.20354,0.22293,0.18804,0.24147,0.17328,0.20782,0.1993,0.23894,0.16463,0.17299,0.1702,0.16789,0.12783,0.027242,0.089572,0.20431,0.24006,0.20162,0.24076,0.17227,0.051003,0.026144,0.21428,0.17342,0.19626,0.22098,0.12183,0.094415,0.077063,0.18703,0.25901,0.24836,0.26086,0.17283,0.17152,0.079243,0.040905,0.063718,0.21306,0.36775
0.72146,0.66073,0.72548,0.73181,0.73364,0.74827,0.71876,0.70759,0.69962,0.74745,0.68979,0.7598,0.72664,0.7364,0.68683,0.70524,0.70646,0.66162,0.65926,0.75324,0.72437,0.67952,0.74732,0.71217,0.67298,0.74327,0.74084,0.6932,0.64356,0.73605,0.73685,0.6662,0.70394,0.68476,0.70935,0.72359,0.68998,0.73382,0.6978,0.47024,0.45185,0.34114,0.38537,0.31456,0.33167,0.2564,0.30505,0.33721,0.45179,0.22953,0.24186,0.34132,0.40124,0.31075,0.34091,0.32971,0.30177,0.33492,0.2488,0.19038,0.17492,0.23599,0.24557,0.2242,0.24947,0.24037,0.17056,0.21609,0.21913,0.25432,0.23567,0.077973,0.15881,0.18835,0.17378,0.075821,0.035525,0.030318,0.22245,0.20515,0.14832,0.052971,0.13386,0.12559,0.1093,0.13339,0.32689,0.24588,0.24201,0.27451,0.17057,0.1695,0.21448,0.16014,0.22086,0.23066,0.12815,0.15899,0.092181,0.10301,0.15069,0.041225,0.042198,0.18789,0.21127,0.26853,0.20857,0.18898,0.10431,0.03825,0.051517,0.26213,0.24193,0.22603,0.15055,0.12229,0.047179,0.035502,0.27109,0.20916,0.26196,0.26305,0.25174,0.14914,0.12825,0.11109,0.034908,0.20818
0.64545,0.69245,0.68726,0.67561,0.6963,0.71179,0.68568,0.67348,0.70845,0.66017,0.71733,0.62441,0.68483,0.72695,0.75359,0.69336,0.71219,0.67692,0.69549,0.72408,0.69313,0.69947,0.65807,0.67379,0.73498,0.69327,0.72268,0.67826,0.71539,0.72679,0.71653,0.69782,0.71261,0.74815,0.69119,0.68369,0.73064,0.71364,0.74328,0.65213,0.41228,0.37073,0.27772,0.45283,0.28842,0.2506,0.29056,0.24661,0.33358,0.40469,0.21297,0.21619,0.24114,0.3607,0.26802,0.26552,0.31557,0.27692,0.3843,0.34553,0.18658,0.22889,0.16065,0.22804,0.20413,0.27177,0.22495,0.21574,0.13731,0.2028,0.21334,0.21184,0.10353,0.18989,0.098669,0.091292,0.17812,0.031313,0.072318,0.17215,0.19786,0.17492,0.076042,0.10272,0.14464,0.048233,0.076849,0.31803,0.33002,0.2643,0.26347,0.22068,0.14706,0.19067,0.18882,0.14607,0.22125,0.1653,0.11921,0.14267,0.1146,0.08706,0.036729,0.059663,0.1976,0.22005,0.25487,0.17343,0.1483,0.15263,0.061369,0.07131,0.20731,0.16134,0.2558,0.2159,0.064835,0.061795,0.0063339,0.20475,0.28212,0.27422,0.25387,0.19992,0.16797,0.12255,0.057628,0.042698
0.69911,0.77258,0.68102,0.70664,0.7524,0.64636,0.6444,0.68799,0.76154,0.67919,0.67425,0.7285,0.71519,0.64415,0.70581,0.72404,0.67727,0.71374,0.66191,0.7382,0.72496,0.70397,0.6645,0.75361,0.69132,0.70221,0.7448,0.71114,0.72735,0.73987,0.74004,0.70035,0.6832,0.67175,0.70515,0.7375,0.71427,0.7058,0.72005,0.70739,0.51089,0.36797,0.28789,0.28589,0.4476,0.21083,0.27786,0.26902,0.29055,0.44209,0.27799,0.18548,0.24824,0.25353,0.29634,0.21134,0.28166,0.27382,0.3339,0.40613,0.31407,0.23268,0.12877,0.19639,0.22591,0.1655,0.1937,0.15397,0.21589,0.18642,0.20692,0.26256,0.14747,0.063758,0.13001,0.17988,0.11201,0.024188,0.008276,0.0072548,0.23488,0.20186,0.14009,0.13455,0.13188,0.11174,0.063307,0.078965,0.29761,0.40278,0.286,0.2661,0.24472,0.079928,0.23276,0.257,0.20733,0.19725,0.22922,0.19266,0.12121,0.12028,0.11959,0.098511,0.078137,0.14591,0.20345,0.2665,0.17723,0.15598,0.11417,0.080703,0.087652,0.21355,0.2001,0.22228,0.19683,0.077374,0.077064,0.10143,0.25861,0.22739,0.28747,0.21494,0.2017,0.16149,0.14047,0.04117
0.7022,0.66652,0.73014,0.72483,0.65,0.63808,0.66849,0.68495,0.6555,0.71217,0.72127,0.73551,0.7349,0.687,0.68971,0.72271,0.70861,0.71186,0.70986,0.6726,0.7122,0.67352,0.76037,0.74052,0.65315,0.73981,0.69091,0.68233,0.66447,0.68193,0.69236,0.71961,0.71244,0.67213,0.72183,0.66022,0.6874,0.64918,0.70314,0.699,0.67961,0.47841,0.29469,0.3273,0.33691,0.34458,0.24658,0.25273,0.27362,0.29619,0.36492,0.24708,0.24192,0.20569,0.27197,0.26466,0.30864,0.26275,0.21605,0.33697,0.27341,0.32151,0.17348,0.21204,0.17452,0.19582,0.18457,0.19161,0.20227,0.1681,0.18686,0.17241,0.21832,0.17315,0.12306,0.14251,0.081565,0.09748,0.12762,0.017163,0.06152,0.15885,0.17435,0.024889,0.20705,0.16702,0.14323,0.10426,0.059835,0.10285,0.42697,0.43502,0.41926,0.27231,0.047765,0.20076,0.25633,0.23072,0.29795,0.17545,0.21601,0.15616,0.13299,0.16006,0.1196,0.017487,0.086855,0.2956,0.19474,0.1605,0.16039,0.091153,0.09895,0.034962,0.13079,0.21487,0.24966,0.21838,0.15034,0.094417,0.035344,0.18116,0.32806,0.23498,0.30496,0.27518,0.16577,0.12278
0.72034,0.69353,0.67275,0.65074,0.69648,0.67537,0.7252,0.77866,0.73729,0.72053,0.7231,0.6566,0.71642,0.69359,0.67935,0.72562,0.68885,0.64494,0.64996,0.72722,0.68612,0.68773,0.74524,0.67912,0.65221,0.71331,0.73761,0.65931,0.74795,0.71043,0.70007,0.7417,0.68184,0.79029,0.68921,0.72767,0.73681,0.67885,0.7348,0.68266,0.65082,0.58799,0.38666,0.32591,0.2607,0.3989,0.29412,0.17517,0.21894,0.26854,0.31302,0.34647,0.15508,0.24955,0.21749,0.2551,0.2082,0.27212,0.2691,0.29132,0.23882,0.31013,0.35381,0.3949,0.18636,0.1704,0.20239,0.22047,0.20216,0.18479,0.1203,0.14943,0.23008,0.18683,0.14671,0.14129,0.10021,0.13731,0.11912,0.12011,0.044229,0.026331,0.19545,0.14681,0.15034,0.27069,0.17621,0.16222,0.090008,0.1022,0.10067,0.042749,0.12402,0,0.03022,0.035103,0.056016,0.11681,0.21457,0.16484,0.21346,0.20781,0.13579,0.13894,0.15725,0.12024,0.022382,0.014875,0.13989,0.27715,0.25732,0.14481,0.029724,0,0.036191,0.011219,0.032395,0.05134,0.023932,0.012381,0.045512,0.06041,0.078953,0.21019,0.37235,0.34288,0.34495,0.078584
0.64282,0.72247,0.65125,0.71776,0.71105,0.66476,0.68754,0.72115,0.71224,0.71247,0.66821,0.71723,0.71152,0.74157,0.69112,0.67109,0.66217,0.68599,0.66964,0.69592,0.76579,0.70129,0.69713,0.69142,0.71421,0.74798,0.68682,0.6737,0.66073,0.70896,0.72903,0.72575,0.75443,0.62416,0.68054,0.71173,0.68597,0.73929,0.68279,0.68534,0.71984,0.62651,0.48157,0.34748,0.28754,0.28134,0.38725,0.2471,0.1809,0.17801,0.2476,0.32823,0.31974,0.23824,0.23643,0.25461,0.25826,0.22302,0.27384,0.32785,0.27693,0.2941,0.38773,0.38942,0.3755,0.23746,0.15466,0.13985,0.16623,0.1865,0.14141,0.1894,0.15981,0.18667,0.22912,0.16886,0.071644,0.18757,0.17674,0.1803,0.17288,0.082419,0.018529,0.052268,0.046433,0.14492,0.18238,0.22378,0.071037,0.0081282,0,0.013381,0.028773,0.01471,0.0047853,0,0.046171,0,0.0017298,0,0.037295,0.2857,0.19475,0.25873,0.10454,0.0015042,0.11391,0.09492,0,0,0.010745,0.022257,0.01669,0.079673,0.043221,0.076977,0.056574,0.05668,0.03211,0.0048954,0.069576,0.01405,0.018756,0.08043,0.083666,0.18029,0.10801,0
0.6961,0.70148,0.728,0.72306,0.66943,0.67876,0.70629,0.72562,0.71675,0.72175,0.67087,0.67094,0.72301,0.67226,0.72013,0.71898,0.65539,0.68995,0.73366,0.67446,0.68558,0.71319,0.72669,0.71648,0.68821,0.73157,0.73884,0.66628,0.68832,0.72322,0.70198,0.72053,0.67847,0.70766,0.73543,0.74063,0.69088,0.69729,0.71394,0.69512,0.71223,0.66504,0.68194,0.44625,0.28019,0.28293,0.33151,0.28322,0.25686,0.15671,0.17915,0.22451,0.33302,0.24729,0.23006,0.19076,0.22233,0.28351,0.31747,0.30743,0.30818,0.26931,0.40657,0.39251,0.35162,0.33761,0.26454,0.2147,0.2003,0.14399,0.20879,0.12881,0.14286,0.16734,0.20422,0.10211,0.14717,0.11227,0.10879,0.099445,0.11887,0.072288,0.074584,0.044473,0.063055,0.058647,0.080511,0.019192,0,0.018522,0.0057369,0.0073676,0.062049,0.067791,0.036809,0.073619,0.038924,0.054208,0.015708,0.010172,0,0.0044752,0.15196,0.16349,0.13174,0.075984,0.052563,0.070011,0.13182,0.15966,0.053998,0.05698,0.034512,0.090481,0.1624,0.072349,0.01014,0.0086366,0.03941,0.022959,0.010936,0,0.041386,0.10178,0.03055,0.018021,0.010954,0.042899
0.73167,0.73057,0.71266,0.70727,0.72153,0.74098,0.72599,0.73375,0.72355,0.72545,0.70227,0.77368,0.68213,0.7006,0.68588,0.71015,0.699,0.67899,0.73559,0.66768,0.67761,0.75675,0.67763,0.67031,0.66374,0.73624,0.74494,0.7373,0.76034,0.72833,0.72263,0.69553,0.71026,0.72386,0.77074,0.71324,0.70753,0.75089,0.73054,0.76218,0.66077,0.68305,0.69374,0.57052,0.30349,0.29147,0.23046,0.35531,0.24065,0.22219,0.13949,0.15317,0.27595,0.28864,0.25735,0.22362,0.24559,0.29598,0.67178,0.43684,0.26817,0.23237,0.36835,0.35928,0.37324,0.31705,0.35004,0.3361,0.23979,0.1769,0.18762,0.19133,0.10897,0.14525,0.10466,0.16561,0.10037,0.14875,0.14765,0.17201,0.18115,0.025913,0.067503,0.049131,0,0,0.015517,0.093066,0.033845,0.013131,0.022877,0,0.040913,0.051423,0.014263,0.056381,0.12328,0.1345,0.057207,0,0,0.008274,0.033855,0.10934,0.24265,0.24625,0.18237,0.087374,0.047571,0.1617,0.19015,0.15821,0.12611,0,0.020044,0.13289,0.14404,0.1342,0.07702,0.094235,0,0,0,0.064227,0.12551,0.14217,0.12236,0
0.71671,0.70165,0.67326,0.75892,0.67929,0.70264,0.69398,0.69754,0.75477,0.60513,0.71689,0.7289,0.7046,0.68866,0.75912,0.70604,0.7234,0.6935,0.64155,0.69001,0.69436,0.66034,0.71123,0.71462,0.66758,0.67492,0.69299,0.63188,0.72803,0.72064,0.7822,0.70689,0.71454,0.72233,0.70201,0.6918,0.70343,0.71181,0.67673,0.73913,0.68862,0.64222,0.66083,0.7112,0.4499,0.32643,0.27851,0.29249,0.33196,0.25963,0.22882,0.15116,0.14041,0.28164,0.26104,0.25644,0.26104,0.26082,0.46771,0.58992,0.24832,0.26381,0.3565,0.42485,0.30991,0.27806,0.24613,0.30327,0.32253,0.22589,0.17717,0.14886,0.13088,0.12074,0.14246,0.11313,0.165,0.13855,0.21537,0.16285,0.24407,0.15121,0.080005,0.090323,0.017817,0.020372,0.064467,0.0474,0.043646,0.12657,0.10988,0.016267,0,0.04891,0,0.032069,0.088172,0.16269,0.15613,0.16043,0.11737,0,0,0,0.072637,0.21807,0.27673,0.25767,0.13299,0.044152,0.21441,0.18042,0.18916,0.076761,0.018528,0,0.19756,0.20065,0.13641,0.13055,0.017954,0.039969,0.021559,0.022914,0.055357,0.10243,0.14687,0.20217
0.70291,0.73339,0.72711,0.73537,0.70195,0.7581,0.71003,0.69215,0.71592,0.71901,0.65116,0.70241,0.69559,0.70658,0.67637,0.69786,0.6438,0.71295,0.71189,0.77825,0.7175,0.72448,0.71521,0.75341,0.71088,0.75564,0.69008,0.70667,0.71359,0.69809,0.74786,0.66912,0.72309,0.66024,0.70531,0.72415,0.69057,0.75167,0.67418,0.62072,0.78391,0.68426,0.76802,0.68067,0.64396,0.4394,0.26183,0.27131,0.27768,0.28632,0.19289,0.22867,0.15604,0.17739,0.25922,0.22041,0.27528,0.29683,0.34761,0.46915,0.29963,0.21404,0.32586,0.36134,0.31864,0.34668,0.27834,0.29619,0.31505,0.22488,0.28414,0.12805,0.18321,0.10285,0.13843,0.12456,0.10533,0.15715,0.16891,0.21733,0.15976,0.30525,0.095387,0.079743,0.12434,0.096097,0.11051,0.00506,0.055233,0.066412,0.068674,0.089872,0.072356,0,0.051158,0.012395,0,0.14337,0.1649,0.19098,0.087712,0.12354,0.070956,0,0.023839,0.04542,0.25856,0.19189,0.24276,0.13289,0.016336,0.20994,0.19683,0.21309,0.19661,0.034441,0.0086564,0.17208,0.2326,0.18081,0.17212,0.036676,0,0,0.01707,0.022785,0.1182,0.23521
0.65057,0.67065,0.72073,0.68081,0.66139,0.72066,0.71845,0.63544,0.6495,0.65587,0.72003,0.74968,0.75356,0.71981,0.68303,0.72015,0.68647,0.74692,0.76503,0.7302,0.6905,0.71579,0.73535,0.75546,0.61181,0.69478,0.70495,0.73385,0.70977,0.68734,0.69254,0.69589,0.69681,0.77164,0.71066,0.6795,0.73493,0.82803,0.6861,0.69934,0.70313,0.71846,0.63264,0.73624,0.72185,0.71156,0.34061,0.22576,0.28323,0.34795,0.15328,0.25046,0.20758,0.13185,0.18339,0.21448,0.24322,0.27226,0.19159,0.37353,0.38061,0.27313,0.36713,0.42199,0.38627,0.33247,0.26386,0.25757,0.34671,0.29677,0.25955,0.23302,0.18645,0.095384,0.17739,0.17704,0.12951,0.15657,0.17236,0.17579,0.21801,0.22269,0.066522,0.097031,0.046996,0.19492,0.086303,0.08311,0.010123,0.085403,0.054303,0.10732,0.096561,0.097902,0.053507,0.009686,0,0,0.0715,0.24013,0.089219,0.16968,0.13891,0.058724,0.029427,0,0.075623,0.31475,0.27099,0.19787,0.093717,0,0.12256,0.19465,0.24835,0.24237,0.067739,0,0.088965,0.23641,0.2052,0.12744,0.073481,0,0,0.012669,0.035897,0
